MC_Stationary,TD_Stationary,MC_Shift,TD_Shift
-220.0536677645303,-244.7760443517861,-187.3791656683379,-225.7842860465216
-179.58938465973972,-158.83103400141573,-157.6426631283315,-257.2788021627018
-171.66149034339335,-214.0384397548568,-154.41853494006435,-218.80613419131066
-274.8026201057283,-210.21378075861304,-165.4639941614348,-157.35389729708245
-298.63304457690964,-223.3378170456016,-228.25073149968037,-180.20374994773852
-262.95233646603026,-289.67305086148235,-224.22668695507332,-197.53996431221327
-1105.7397688863728,-180.95405792638593,-230.53984908466316,-191.36894561380873
-197.98144514545746,-206.18600187429783,-212.2173731005791,-130.28868272580502
-126.51970715667616,-273.3090865855665,-205.1437623137988,-152.13511217614595
-200.5665592632035,-203.39571148647653,-170.23972776519315,-157.1082210568232
-217.2067607853484,-180.54354071381084,-201.8750887338599,-202.54773591552205
-262.6305834644788,-289.251278446762,-247.0994306131873,-119.19793250542904
-241.94273786627213,-223.72488856874435,-216.47289984479912,-132.82340323611191
-213.10361351312605,-156.23821893879818,-208.8654726606456,-171.84867767562355
-156.94443990017936,-187.4412490700832,-186.04912221174362,-150.57358593878683
-127.95409654874038,-207.35316015024998,-236.50095363489362,-284.9234754286265
-203.64780995314862,-238.80101344251165,-188.55622435474834,-190.56717458797112
-166.165757572814,-175.77828883190062,-235.3622568682309,-149.68262235266275
-173.92571480985154,-285.60302855944985,-260.13391744772315,-165.37640511353183
-206.76069761713228,-183.9964822157974,-221.99978383783198,-178.152411406743
-172.60911155890537,-228.49623465514165,-295.6627528485125,-114.05620123121506
-236.09471235074363,-286.96029448349816,-397.10660980286787,-166.5626215135904
-218.1730890368929,-207.15435755431082,-298.2448566650613,-137.9620956207994
-181.46191249545575,-262.1707288316968,-212.45278253642894,-209.04655491154284
-174.13472519765497,-192.09420806602483,-205.21935275676242,-122.78707202183213
-233.36208792989459,-242.27105594761565,-230.04041688780757,-120.42017615456646
-245.01086207101537,-195.7426141857942,-207.49175964946483,-194.4359064057112
-228.12494697094252,-173.80463985885717,-209.08084462169575,-193.8866713522955
-200.81808255310222,-193.29800920292766,-210.35918319423718,-112.80340758518933
-213.30262962921168,-177.02454583495964,-232.23508044710235,-156.19250427445587
-165.08766516075647,-248.0250815889916,-220.66550798570387,-197.32905102549395
-216.40533517914,-214.40610593741846,-179.38381980556323,-184.77028462204782
-167.4886301613598,-176.71406081241514,-223.7696753261299,-212.1759772946724
-247.54775548225524,-118.88352240167615,-223.4252374691519,-136.9356944984273
-175.56612415814837,-191.3582038508854,-223.62544111107897,-237.83411778529785
-149.86736020200618,-153.8401325230298,-226.39117738605245,-298.3779867327821
-791.008028100048,-201.20985363754502,-276.37676865787205,-197.09696607382577
-251.74886178736034,-194.1975773510281,-221.35444805063926,-158.07810612151218
-854.1355699491234,-126.83455180932276,-173.5013350826058,-142.6819516813014
-129.1933251944775,-290.54158757342464,-264.61381000937405,-127.2124991317459
-102.3129738008655,-189.7367868042188,-174.80809662631992,-113.2493215741447
-171.09107389501327,-323.8773137181687,-196.05896291264534,-295.9400790032499
-158.44709900389796,-284.513677682688,-223.7271194138243,-219.3365784144455
-332.97254421953926,-197.67800040384748,-248.86669425140624,-172.00646358620804
-170.50033916368412,-299.3378295731145,-216.70611106238903,-171.96608901773928
-193.93385762225543,-191.42496874441986,-267.99261895463883,-177.38204143986297
-151.3246126217916,-198.31297835729993,-163.76075930798982,-120.63393610801106
-210.11999659676513,-194.79799994254392,-237.42834794452637,-147.82194660560316
-191.7793270473496,-168.03229783186458,-226.61937263321826,-176.96463847426048
-170.6194141439324,-207.612775778667,-221.3693924757173,-237.6877102698888
-251.04554300388725,-166.89725110530293,-190.69639933831417,-233.1015514367801
-153.50037257145735,-143.81626206393906,-232.96805941427763,-140.1802350162082
-189.7042799227257,-197.3549241941542,-308.52437138514733,-210.62324599755496
-162.1221353998053,-231.0843736318285,-221.48841616559753,-134.8131787444003
-188.56752905843317,-162.59165212436275,-205.28348931489893,-96.1870751223295
-182.64050139413672,-132.2802558807885,-193.36729500630517,-186.9333938052697
-113.10834215606356,-313.1235925777733,-812.5820812462015,-143.92228798891654
-147.38280467306038,-149.27912556999883,-243.64592943613795,-151.55461194159773
-190.58489361443847,-174.27450225529336,-222.16303093353895,-221.7165374170384
-149.15340250681524,-268.2185615648832,-206.5051939843346,-145.23257671410056
-145.3472427989996,-157.5730584429025,-201.62841328785444,-116.37755525436697
-153.82372953424823,-158.15878972109795,-253.52316945830177,-209.3948178106387
-191.78287333786085,-311.45729603383813,-237.84630750498542,-194.3562649402547
-232.63604075998109,-242.78797685489826,-433.39113478200653,-214.12982006419983
-146.45361677864918,-157.69731133872773,-211.78887115165512,-197.3958019715061
-194.7644694985266,-234.20340198459886,-244.21254736149282,-154.8849894224627
-127.12386443300117,-189.3652376706458,-219.48091243998078,-220.75850229551793
-264.064770517791,-171.9095830576194,-216.6708622701509,-251.829480256884
-194.6107338450638,-201.95388442253864,-214.25005296301958,-157.78856669440069
-230.35109357311555,-153.40370798396168,-231.61910047129282,-195.35050777939716
-133.36100651917974,-153.93583420919043,-281.40925863047835,-209.78751892013355
-217.39446919311303,-184.01567300009165,-218.47130262106617,-193.51829748546453
-271.6579455818568,-165.18162797688078,-245.17409327994645,-195.3059318975328
-182.28575348880898,-164.66162500050467,-193.86089743050903,-136.29352128027608
-242.41022683045156,-149.05613435704933,-229.38969378739213,-179.39913841661803
-173.38884728503712,-297.441229857709,-283.159527712403,-260.50710387778133
-217.48525038508137,-229.1552391618045,-314.08434686819527,-178.71778600115672
-222.18545292721325,-195.80801961510053,-206.91944711936372,-218.15532598350217
-161.65911333620423,-200.88226785206498,-215.0457505967304,-174.58726693242505
-132.0752231403305,-243.283865709546,-229.7027580456947,-135.3860117901224
-150.13597150074742,-292.05576691814787,-212.22908813354314,-167.7729021355146
-128.54307578241026,-155.19704142691583,-268.3034602372899,-221.2875631272853
-128.127874413435,-172.6636851710363,-269.0002337867639,-245.63877495820438
-241.93224935770823,-140.3151468886559,-276.9092895135584,-149.59616163555967
-269.75149583258576,-164.18214671679976,-187.68496672696728,-207.0870654285796
-172.63951217523982,-229.7034475064981,-270.27417394700717,-174.71431766853112
-226.50747814227083,-228.84399814318166,-202.75585807152657,-208.44872737494217
-166.2289596617906,-173.904812305693,-208.45303190550135,-200.54087755015826
-224.13435668255195,-207.16455068484038,-255.87672674090004,-178.74130563702172
-185.2353048926893,-183.1514583752388,-194.43356465304345,-145.01115854313522
-117.0934824416435,-203.23344351081414,-266.1772831981069,-208.19674215450243
-188.2177050216979,-228.9355468587502,-1245.4372085181376,-191.5812572220869
-229.61335999883391,-206.02985343461432,-175.82547925206478,-288.51952707236603
-283.9089702414975,-163.8806273886069,-147.4529637677511,-144.8821635472167
-241.07431424245738,-229.3825231566532,-338.81500954520624,-152.97428654490807
-133.02372352452045,-251.48726159527467,-120.56073090931488,-230.40084936186486
-163.9147432844115,-168.11632062565542,-196.72389686982018,-168.7521516152396
-179.82896554669972,-152.38370509480737,-266.0704047590641,-228.75787854388037
-144.91206578324528,-120.87712540526913,-212.2609300668771,-245.41528852802182
-250.20745804091354,-159.60606670405417,-211.48370608788935,-268.7426950169646
-189.13243546654493,-186.7972779730459,-143.81125294873345,-196.85579230327926
-265.7716391247219,-218.21839555534842,-197.22310351617847,-195.3854914994302
-174.27986815029604,-170.63064072912576,-140.040596333808,-258.7595438251835
-169.07358194855843,-153.8568122428429,-149.54134367635723,-165.56839612439978
-195.9776069108931,-245.70315732242975,-163.45189545180642,-311.19183967944264
-201.37573244758389,-182.09436999910992,-193.10913623787707,-177.04174646804145
-259.387578301103,-160.66271811162676,-148.85363565267724,-200.507609842909
-227.4567946330985,-116.9473507215005,-150.67186811609642,-223.62955926554127
-165.64170493686382,-277.64932296135055,-349.5621851444497,-201.01675098488266
-150.3956704036395,-211.37682488931432,-125.72978397359083,-182.13986731511991
-187.12423184929182,-221.15822327481675,-157.72480140863524,-199.37916903355926
-1091.270083456881,-198.62842156831607,-255.88513810320327,-243.91714793143353
-246.83064342662743,-167.6421570256553,-117.14743918027602,-94.28277754794931
-175.7185646778355,-173.39561839223768,-208.6039593435929,-178.81951435605424
-212.98743553745797,-146.70334860353475,-269.8976427505077,-228.355574272433
-240.87132296072764,-148.88419643625804,-145.0685036207317,-210.923137327077
-232.45277922339082,-156.05028521196738,-203.33023546751417,-160.11059718672547
-233.04121428533006,-201.46636660384073,-138.1233019552646,-240.90967394981197
-246.49363277262339,-208.9849091722031,-110.09569421923179,-160.65491451440698
-213.41244461612249,-169.9022838451918,-190.0001338524879,-191.9326000672485
-263.32601640810833,-162.2054258060739,-177.11236393115018,-120.45550030360616
-272.0427766089348,-141.8608594980233,-218.62431239644832,-183.4361030907678
-190.68385771937,-234.1659634532973,-166.67605817041547,-112.60818587259465
-205.2642205839857,-148.2728664309248,-900.4046598322753,-226.7818577999242
-180.99937485976815,-165.062700424708,-158.54370558787866,-251.58202322478235
-250.98221910048386,-271.9159759718463,-332.35910085881983,-211.34354194762733
-282.68183871104156,-174.30691769442979,-173.2382987631856,-107.54018115907644
-240.5539756889821,-227.24293927114385,-320.35431539169196,-139.42598975749382
-218.95622746619696,-142.94569761127474,-168.36395941991577,-120.82126956405475
-236.67858454530142,-249.931547569682,-279.2069693813284,-239.43475021815797
-221.11922567552122,-248.6462174606824,-345.5537609107942,-204.39892298806348
-184.11500477952717,-204.35708698520648,-172.0097786056494,-257.5355860107553
-190.280173655038,-134.77460872169874,-399.03260474063694,-133.35879192171257
-325.0115742469824,-181.06170834999935,-288.97574726698394,-272.9268852197485
-207.6479846490656,-153.61703281132205,-262.0574410780888,-122.54389626692358
-207.67207423416033,-244.45748974858375,-154.13093642262152,-174.4497692813872
-228.3936242846954,-192.22767246803514,-688.1354454837325,-232.89023599206894
-243.2222193710235,-149.9154409558649,-183.68633762148283,-188.96009505244604
-288.21698966561996,-171.4278326235519,-175.5044155281986,-164.72869551329802
-199.23455598821087,-132.36857240204438,-195.97176855756618,-99.09539985869372
-244.41367720926442,-183.9716880206064,-176.8650638250735,-174.91764227864823
-242.54323224603422,-137.3094915145932,-195.83387109479628,-90.96927811604877
-217.047169314379,-113.18970539572621,-273.9497010854933,-110.8170605439233
-242.09114298194916,-146.92569888765334,-208.27972665306163,-120.89490208655371
-241.6112065439492,-171.4566330601995,-167.12735898992614,-126.86358996100935
-204.6283626480765,-148.23434777409767,-207.16164363796076,-238.99127500664008
-214.72871491910996,-198.53472131703944,-199.2039552278346,-204.94504618962327
-248.56159385430138,-129.0594750721702,-262.04503295793575,-96.53024220284358
-202.70803412642002,-152.9978369675718,-194.96610333926304,-70.63573721151084
-258.4244458548511,-253.96518738405265,-177.91281614170953,-251.20798585483686
-201.95348396809854,-274.93639930008237,-226.1923557721277,-239.55271826551711
-207.30604653827064,-171.9260799488394,-169.12710138540032,-190.61380627702866
-328.08997800362897,-283.74826618768384,-121.30219517192805,-145.3552638404118
-219.41538160463864,-236.94030806150894,-150.172044579574,-87.78926014228223
-666.7855326762764,-172.24780594532854,-233.67780848388577,-199.27463395809409
-267.99013738852926,-214.7963218152949,-168.20428227696328,-94.58785505763002
-314.6848140769995,-222.90251419375235,-139.52793754536748,-147.18121495695345
-208.41937824467104,-178.0789886082129,-86.05384254422057,-189.73313004451086
-216.38381299380393,-217.0216091161707,-134.74673527432384,-193.40011143948854
-331.54002380776996,-188.75116627787136,-126.18865159908604,-173.5388299083769
-173.5678600956822,-238.7391092326061,-193.0955230705298,-123.9302457725903
-227.57448052061702,-162.36554308087608,-129.69921351809273,-149.80204561855152
-230.67078606522006,-191.80087333686942,-205.7891922626991,-214.63971851716252
-310.2739972380173,-178.7657927416529,-83.07350911222309,-134.038348570148
-221.15408363241306,-155.41473642637698,-122.48260296328226,-177.02528124588312
-249.18849927013213,-211.69639888857603,-228.51177386401844,-192.7721952330852
-230.0089400064427,-171.4821505374448,-156.4352008810033,-154.09482313110243
-183.18826884798028,-244.2944922143303,-104.88631640258856,-157.79132525230153
-284.2815956537056,-168.29210887288406,-215.95548948169656,-164.2160428989178
-301.1298383328271,-237.0115142894249,-108.95068428281834,-214.09732194274812
-261.1900364364751,-268.82511349463687,-178.558866675821,-153.36792378094344
-261.40308967268345,-175.05035197988443,-139.3828426395308,-116.52242045901438
-162.7840745345757,-242.5596096967688,-168.82609053684214,-131.40882665508084
-225.8595088824667,-168.40475777795513,-206.11464900950205,-175.84131307312438
-281.3883930647647,-238.25870040140938,-197.19845379608174,-201.90147472085852
-239.2331023769797,-243.35505964788473,-147.51905395033486,-204.30194801916815
-276.6472764519371,-179.20865970530087,-186.99035820430345,-85.03210950789872
-236.25580277951042,-155.2828359409942,-236.71693323446647,-200.9805606627931
-307.50309672738564,-275.7687721579564,-183.14643177399557,-200.28094580123397
-314.8317493510018,-279.85854482465766,-191.56506358391016,-185.7419792607035
-289.5487812497756,-128.28584947314553,-553.3178651166867,-208.92409638587404
-214.46800825393368,-226.3226884141767,-247.2680980092838,-170.65563209296582
-225.847871612091,-133.39956005331248,-146.6506720217338,-142.802589142156
-286.1915742785961,-165.28570572986172,-130.16232684648494,-113.06802698728086
-232.85170969096566,-199.732790572554,-121.32237714132475,-225.48882048264244
-233.99071733540785,-188.44472528574732,-199.69980434981898,-179.99658667747133
-244.59281312934345,-217.1027505311604,-213.1345888685859,-142.89746751573557
-264.1048198567776,-217.18956585696654,-193.5217890291769,-95.95874793495449
-278.06944838917093,-199.4763863899709,-83.69348351227538,-237.788407413793
-251.5791161516406,-108.00744468939475,-156.95699717984007,-190.127520285608
-299.41486680615185,-256.10564306017096,-231.38288517694235,-133.59030525986267
